run,split,graph_id,interaction_id,label,repeat,reason,function,category
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxUniV3Farm_Stable_FRAX_USDC,i:retroCatchUp,0,3,protected_reentrancy_like,retroCatchUp,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxUniV3Farm_Stable_FRAX_USDC,i:recoverERC721,0,3,protected_reentrancy_like,recoverERC721,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_mUSD,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_mUSD,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_mUSD,i:initializeDefault,0,3,protected_reentrancy_like,initializeDefault,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_mUSD,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDualV5_FRAX_OHM,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDualV5_FRAX_OHM,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDualV5_FRAX_OHM,i:retroCatchUp,0,3,protected_reentrancy_like,retroCatchUp,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDualV5_FRAX_OHM,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_FXS_WETH,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_FXS_WETH,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm_SaddleD4,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm_SaddleD4,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm_SaddleD4,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_StakeDAO_FRAX_Put,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_StakeDAO_FRAX_Put,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Spirit,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Spirit,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Spirit,i:initializeDefault,0,3,protected_reentrancy_like,initializeDefault,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Spirit,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_Gelato_FRAX_DAI,i:lockAdditional,0,3,protected_reentrancy_like,lockAdditional,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_Gelato_FRAX_DAI,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge_Gelato_FRAX_DAI,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Impossible,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Impossible,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Impossible,i:initializeDefault,0,3,protected_reentrancy_like,initializeDefault,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxCrossChainFarm_FRAX_FXS_Impossible,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxUniV3Farm_Stable_FRAX_agEUR,i:_stakeLocked,0,3,protected_reentrancy_like,_stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxUniV3Farm_Stable_FRAX_agEUR,i:_withdrawLocked,0,3,protected_reentrancy_like,_withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxUniV3Farm_Stable_FRAX_agEUR,i:retroCatchUp,0,3,protected_reentrancy_like,retroCatchUp,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxUniV3Farm_Stable_FRAX_agEUR,i:recoverERC721,0,3,protected_reentrancy_like,recoverERC721,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxMiddlemanGauge_FRAX_mUSD,i:pullAndBridge,0,3,protected_reentrancy_like,pullAndBridge,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_HARM,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_HARM,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::ApeSwapLiquidityAMO,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::ApeSwapLiquidityAMO,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::ApeSwapLiquidityAMO_V2,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::ApeSwapLiquidityAMO_V2,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_MOON,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_MOON,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CCFrax1to1AMM,i:swapTokenForFrax,0,3,protected_reentrancy_like,swapTokenForFrax,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CCFrax1to1AMM,i:swapFraxForToken,0,3,protected_reentrancy_like,swapFraxForToken,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CCFrax1to1AMM,i:withdrawSwapTokens,0,3,protected_reentrancy_like,withdrawSwapTokens,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CCFrax1to1AMM,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PangolinLiquidityAMO,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PangolinLiquidityAMO,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SpiritSwapLiquidityAMO,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SpiritSwapLiquidityAMO,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_POLY,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_POLY,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_ARBI,i:addLiquidity,0,3,protected_reentrancy_like,addLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::SushiSwapLiquidityAMO_ARBI,i:removeLiquidity,0,3,protected_reentrancy_like,removeLiquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolvAMM,i:refreshDrift,0,3,protected_reentrancy_like,refreshDrift,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolvAMM,i:collectRedemption,0,3,protected_reentrancy_like,collectRedemption,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolvAMM,i:recollateralizeFRAX,0,3,protected_reentrancy_like,recollateralizeFRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolvAMM,i:buyBackFXS,0,3,protected_reentrancy_like,buyBackFXS,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolvAMM,i:takeOutCollat_Inv,0,3,protected_reentrancy_like,takeOutCollat_Inv,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::Pool_USDC,i:mint1t1FRAX,0,3,protected_reentrancy_like,mint1t1FRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::Pool_USDC,i:redeem1t1FRAX,0,3,protected_reentrancy_like,redeem1t1FRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::Pool_USDC,i:collectRedemption,0,3,protected_reentrancy_like,collectRedemption,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::Pool_USDC,i:recollateralizeFRAX,0,3,protected_reentrancy_like,recollateralizeFRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::Pool_USDC,i:buyBackFXS,0,3,protected_reentrancy_like,buyBackFXS,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::TestDriftingReserves,i:refreshDrift,0,3,protected_reentrancy_like,refreshDrift,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PoolvAMM_USDC,i:refreshDrift,0,3,protected_reentrancy_like,refreshDrift,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PoolvAMM_USDC,i:collectRedemption,0,3,protected_reentrancy_like,collectRedemption,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PoolvAMM_USDC,i:recollateralizeFRAX,0,3,protected_reentrancy_like,recollateralizeFRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PoolvAMM_USDC,i:buyBackFXS,0,3,protected_reentrancy_like,buyBackFXS,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::PoolvAMM_USDC,i:takeOutCollat_Inv,0,3,protected_reentrancy_like,takeOutCollat_Inv,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolV3,i:mintFrax,0,3,protected_reentrancy_like,mintFrax,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolV3,i:redeemFrax,0,3,protected_reentrancy_like,redeemFrax,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolV3,i:collectRedemption,0,3,protected_reentrancy_like,collectRedemption,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolV3,i:buyBackFxs,0,3,protected_reentrancy_like,buyBackFxs,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolV3,i:recollateralize,0,3,protected_reentrancy_like,recollateralize,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPoolV3,i:addAMOMinter,0,3,protected_reentrancy_like,addAMOMinter,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPool,i:mint1t1FRAX,0,3,protected_reentrancy_like,mint1t1FRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPool,i:redeem1t1FRAX,0,3,protected_reentrancy_like,redeem1t1FRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPool,i:collectRedemption,0,3,protected_reentrancy_like,collectRedemption,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPool,i:recollateralizeFRAX,0,3,protected_reentrancy_like,recollateralizeFRAX,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxPool,i:buyBackFXS,0,3,protected_reentrancy_like,buyBackFXS,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:buyUnissuedFXB,0,3,protected_reentrancy_like,buyUnissuedFXB,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:buyFXBfromAMM,0,3,protected_reentrancy_like,buyFXBfromAMM,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:sellFXBintoAMM,0,3,protected_reentrancy_like,sellFXBintoAMM,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:redeemFXB,0,3,protected_reentrancy_like,redeemFXB,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:_rebalance_AMM_FXB,0,3,protected_reentrancy_like,_rebalance_AMM_FXB,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:expand_AMM_liquidity,0,3,protected_reentrancy_like,expand_AMM_liquidity,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBondIssuer,i:setIssuableFXB,0,3,protected_reentrancy_like,setIssuableFXB,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:stake,0,3,protected_reentrancy_like,stake,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:getReward,0,3,protected_reentrancy_like,getReward,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:stakeLocked,0,3,protected_reentrancy_like,stakeLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:withdrawLocked,0,3,protected_reentrancy_like,withdrawLocked,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:retroCatchUp,0,3,protected_reentrancy_like,retroCatchUp,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:recoverERC20,0,3,protected_reentrancy_like,recoverERC20,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDual,i:setLockedStakeTimeForMinAndMaxMultiplier,0,3,protected_reentrancy_like,setLockedStakeTimeForMinAndMaxMultiplier,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributorV2,i:getYield,0,3,protected_reentrancy_like,getYield,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributorV2,i:retroCatchUp,0,3,protected_reentrancy_like,retroCatchUp,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributorV2,i:sync,0,3,protected_reentrancy_like,sync,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributor,i:getYield,0,3,protected_reentrancy_like,getYield,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributor,i:retroCatchUp,0,3,protected_reentrancy_like,retroCatchUp,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributor,i:sync,0,3,protected_reentrancy_like,sync,protected reentrancy-like pattern
all_scope,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributorV3,i:getYield,0,3,protected_reentrancy_like,getYield,protected reentrancy-like pattern
