run,method,seed,error_type,graph_id,contract,probability,threshold,protected_reentrancy_like
all_scope,accepted_label_only,42,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,0.8561001900574954,0.756,1
all_scope,accepted_label_only,42,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,0.8508943904829244,0.756,1
all_scope,accepted_label_only,42,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,0.8508943904829244,0.756,1
all_scope,accepted_label_only,42,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,0.8508943904829244,0.756,1
all_scope,accepted_label_only,42,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,0.894171234516562,0.756,1
all_scope,accepted_label_only,42,false_positive,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,SponsoredOFTSrcPeriphery,0.8376097969084411,0.756,0
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.8959262540121525,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.9271321568375236,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.8417931359382334,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,0.8095600339216719,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.9038168590298128,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.8054860604849537,0.756,0
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.8664174853466925,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.9123075720722371,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGETHSplitter,OKLGETHSplitter,0.758968887836447,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::RollupProcessor,RollupProcessor,0.7825542981041873,0.756,1
all_scope,accepted_label_only,42,false_negative,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,0.41505016853189036,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::ElementBridge,ElementBridge,0.7567273787266402,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,0.8421574979005304,0.756,0
all_scope,accepted_label_only,42,false_negative,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,Matic,0.6919595446541337,0.756,1
all_scope,accepted_label_only,42,false_negative,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Livepeer,Livepeer,0.7199863803442446,0.756,1
all_scope,accepted_label_only,42,false_positive,FORGE::vfp_00220::LiquidityPenaltyHook,LiquidityPenaltyHook,0.8214338851003845,0.756,0
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,MolochPool,0.8278223761184386,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::GnosisSafe,GnosisSafe,0.8137206783439034,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::ClaimsTokenERC20Extension,ClaimsTokenERC20Extension,0.8154522273669077,0.756,1
all_scope,accepted_label_only,42,false_negative,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,0.7404557241990637,0.756,1
all_scope,accepted_label_only,42,false_negative,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,0.5564847869978293,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,0.8909736418949478,0.756,1
all_scope,accepted_label_only,42,false_positive,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,LQTYStaking,0.7803435333344988,0.756,0
all_scope,contrastive,42,false_positive,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.8609972163240535,0.784,0
all_scope,contrastive,42,false_positive,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.8837332454002953,0.784,0
all_scope,contrastive,42,false_negative,FORGE::vfp_00260::Router_Adapter,Router_Adapter,0.6509817139796179,0.784,0
all_scope,contrastive,42,false_positive,FORGE::vfp_00126::HubPool,HubPool,0.7920900565282007,0.784,1
all_scope,contrastive,42,false_negative,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.754180511505717,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,0.7466330665952906,0.784,0
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,BOOPools,0.8422366497928113,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::ActionPools,ActionPools,0.7851766043229854,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,0.6025763871969013,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,0.7535616159272646,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,0.8583960649348003,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,Ambix,0.8405692104439327,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,LighthouseLib,0.5956693509575313,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,0.8097116128980653,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,0.19066791235539732,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::RollupProcessor,RollupProcessor,0.8288892407134631,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,0.5884571012910651,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,0.34921164279215133,0.784,0
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,0.5989806913067167,0.784,1
all_scope,contrastive,42,false_negative,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,0.43220416323742833,0.784,1
all_scope,contrastive,42,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",KODAV3UpgradableGatedMarketplace,0.7917022979202443,0.784,1
all_scope,contrastive,42,false_positive,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,SponsoredOFTSrcPeriphery,0.8066896036534282,0.784,0
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.8364502309156028,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.878033578200015,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.8393570576929421,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,0.8103590898462374,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.8524588514613889,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.8079327277017366,0.784,0
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.8112969274582986,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.876385020070064,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::RollupProcessor,RollupProcessor,0.8288891899904288,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,0.44642750467323694,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::ElementBridge,ElementBridge,0.7916320483848202,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,0.7884865127284698,0.784,0
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::SwapUtils,SwapUtils,0.80446305921797,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TenderSwap,TenderSwap,0.8097804084656323,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,Audius,0.7892864557627043,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,Matic,0.7625070374654654,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Livepeer,Livepeer,0.7696480005063219,0.784,1
all_scope,contrastive,42,false_positive,FORGE::vfp_00220::LiquidityPenaltyHook,LiquidityPenaltyHook,0.84300038012746,0.784,0
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Moloch,Moloch,0.7802257531627784,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,0.7523762100935374,0.784,1
all_scope,contrastive,42,false_negative,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,0.5836571466627481,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,0.87984400872662,0.784,1
all_scope,contrastive,42,false_positive,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,LQTYStaking,0.8118297673926854,0.784,0
all_scope,accepted_label_only,43,false_positive,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.6534154019950759,0.518,0
all_scope,accepted_label_only,43,false_positive,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.7964014117835464,0.518,0
all_scope,accepted_label_only,43,false_positive,FORGE::vfp_00260::Arbitrum_Adapter,Arbitrum_Adapter,0.6803840309765584,0.518,0
all_scope,accepted_label_only,43,false_positive,FORGE::vfp_00126::HubPool,HubPool,0.7913477854179146,0.518,1
all_scope,accepted_label_only,43,false_positive,FORGE::vfp_00126::Arbitrum_Adapter,Arbitrum_Adapter,0.6815906957816614,0.518,0
all_scope,accepted_label_only,43,false_negative,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.2914651909269944,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,0.6079412794399524,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,0.461800973180119,0.518,0
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,BOOPools,0.6505784339154819,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,0.24334726522341393,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,0.48256658489759596,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,PowerBombR,0.5242980951301849,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,Boardroom,0.520577746026477,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,0.75050996902688,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,Ambix,0.7465169109735794,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,LighthouseLib,0.38873045535841133,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,0.681933936114701,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,0.10555041136777812,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::RollupProcessor,RollupProcessor,0.5497233286142927,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,0.2180090356776245,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,0.17072034309587084,0.518,0
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,BondData,0.5760088764450609,0.518,1
all_scope,accepted_label_only,43,false_negative,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,0.3236652610844307,0.518,1
all_scope,accepted_label_only,43,false_negative,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,0.1691974367997291,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",ClaimableFundsReceiverV1,0.6509192265449506,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",KODAV3UpgradableGatedMarketplace,0.6616936843969954,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,0.6509192265449506,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,0.6964824040446839,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,0.6964824040446839,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,0.6964824040446839,0.518,1
all_scope,accepted_label_only,43,false_positive,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,0.7367220569247246,0.518,1
all_scope,accepted_label_only,43,false_positive,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,SponsoredOFTSrcPeriphery,0.6640993712926998,0.518,0
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.7110942444565481,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.8056813714333262,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.7183094673955138,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,0.6317475849903288,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.7437906609970003,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.6543603504919,0.518,0
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.7036618468650118,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.7886962626785787,0.518,1
all_scope,accepted_label_only,43,false_positive,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGETHSplitter,OKLGETHSplitter,0.5756941566687153,0.518,1
