run,pooling,seed,error_type,graph_id,contract,contract_probability,threshold,contract_label,predicted_label,candidate_interactions,top_wrong_node_id,top_wrong_function,top_wrong_probability,true_positive_rank,failure_category,vulnerability_types
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.8062397824208413,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.8890963147088256,0.529,0,1,6,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00260::Arbitrum_Adapter,Arbitrum_Adapter,0.8075540919122073,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00126::HubPool,HubPool,0.8049108219150172,0.529,0,1,16,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00126::Arbitrum_Adapter,Arbitrum_Adapter,0.815103833653012,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.3619488447704742,0.529,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)|Reentrancy (SWC-107)|Reentrancy (heuristic)
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,0.47793698834283366,0.529,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,BOOPools,0.6468304287041428,0.529,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::ActionPools,ActionPools,0.5800368589368766,0.529,0,1,8,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,0.2197389468569246,0.529,1,0,16,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,PowerBombR,0.5541436058915713,0.529,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombOneCurve,PowerBombOneCurve,0.6055562358680444,0.529,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::TaxOffice,TaxOffice,0.6997575125056661,0.529,0,1,15,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,0.7508738746117917,0.529,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,Ambix,0.7985720177701692,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LiabilityFactory,LiabilityFactory,0.6490359129069245,0.529,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,0.8614976333818387,0.529,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,0.07583027230697678,0.529,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::RollupProcessor,RollupProcessor,0.5811367495309439,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,0.2596395688754109,0.529,1,0,5,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,0.18611590070552572,0.529,1,0,7,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,BondData,0.5386997780352987,0.529,0,1,17,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,0.29312664710051695,0.529,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,44,false_negative_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,0.1517492975096971,0.529,1,0,18,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",ClaimableFundsReceiverV1,0.7487671639378338,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,0.7487671639378338,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::TokenRoyaltiesRegistry",TokenRoyaltiesRegistry,0.6695417816116135,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,0.8384989924526516,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,0.8384989924526516,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,0.8384989924526516,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,0.8268484425877496,0.529,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,SponsoredOFTSrcPeriphery,0.7437822100882602,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.8155734516104823,0.529,0,1,6,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAirdropper,OKLGAirdropper,0.5455857615786126,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.8099115190948736,0.529,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,OKLGSpend,0.9021911028690391,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.8953811667101725,0.529,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,0.6836776430306104,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.7608195293153883,0.529,0,1,7,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.8671857618157194,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwap,OKLGAtomicSwap,0.6663117396374735,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.7851797209758806,0.529,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGBuybot,OKLGBuybot,0.6780189903267098,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGProduct,OKLGProduct,0.5455857615786126,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.8766901874519367,0.529,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLetsApe,OKLetsApe,0.5769194656157646,0.529,0,1,10,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGETHSplitter,OKLGETHSplitter,0.6352730030974052,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::RollupProcessor,RollupProcessor,0.5811435831477234,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,0.3891122997142331,0.529,1,0,2,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,0.756151619560695,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::SwapUtils,SwapUtils,0.6400174606922359,0.529,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TenderSwap,TenderSwap,0.5447432667417101,0.529,0,1,19,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,Matic,0.3943361443548757,0.529,1,0,13,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Livepeer,Livepeer,0.4292613401165987,0.529,1,0,14,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Graph,Graph,0.45086453167865065,0.529,1,0,15,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_attention,44,false_positive_contract,FORGE::vfp_00220::LiquidityPenaltyHook,LiquidityPenaltyHook,0.7871374822465277,0.529,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,MolochPool,0.7342034236871693,0.529,0,1,5,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::GnosisSafe,GnosisSafe,0.6543056292550825,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,Submitter,0.6800554655684331,0.529,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::ClaimsTokenERC20Extension,ClaimsTokenERC20Extension,0.775289850440333,0.529,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,0.49849845361600037,0.529,1,0,31,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_attention,44,false_negative_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,0.35507817115606216,0.529,1,0,13,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,0.8104386214402605,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,LQTYStaking,0.6732143586275764,0.529,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,44,true_interaction_not_top3,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,,0.529,1,,5,i:_increaseLiquidity,_increaseLiquidity,0.9155998922223672,4,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)
all_scope,mil_attention,44,true_interaction_not_top3,FORGE::vfp_00126::SpokePool,SpokePool,,0.529,1,,11,i:_fillRelayV3,_fillRelayV3,0.8003175565221318,11,top_ranked_wrong_interaction,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)"
all_scope,mil_attention,44,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,,0.529,1,,16,i:makeRepay,makeRepay,0.4475948595924162,11,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,44,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyMDex,StrategyMDex,,0.529,1,,28,i:_emergencyWithdraw,_emergencyWithdraw,0.8598833150317354,5,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,44,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,,0.529,1,,9,i:_deposit,_deposit,0.6715282473037764,4,top_ranked_wrong_interaction,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,44,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Moloch,Moloch,,0.529,1,,6,i:processProposal,processProposal,0.7486074414841287,4,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,44,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,,0.529,1,,31,i:_applyPendingRewards,_applyPendingRewards,0.7531745954216958,4,top_ranked_wrong_interaction,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_attention,45,false_positive_contract,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.9392082781544621,0.874,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.964966116725958,0.874,0,1,6,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,FORGE::vfp_00260::Arbitrum_Adapter,Arbitrum_Adapter,0.9304536580960261,0.874,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,FORGE::vfp_00126::HubPool,HubPool,0.9001198880248537,0.874,0,1,16,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,FORGE::vfp_00126::Arbitrum_Adapter,Arbitrum_Adapter,0.930069371143832,0.874,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_negative_contract,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.7564412946589388,0.874,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)|Reentrancy (SWC-107)|Reentrancy (heuristic)
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,0.8602816523515654,0.874,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,0.5245034532466443,0.874,1,0,16,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,0.8365482182447433,0.874,1,0,9,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::TaxOffice,TaxOffice,0.9273856139086355,0.874,0,1,15,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,0.9082041074767213,0.874,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,Ambix,0.956920328392622,0.874,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LiabilityFactory,LiabilityFactory,0.9308782508188974,0.874,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,0.9691993509081186,0.874,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,0.2877521545659112,0.874,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,45,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::RollupProcessor,RollupProcessor,0.8999547831708165,0.874,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,0.606123503435724,0.874,1,0,5,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,0.5291885072709709,0.874,1,0,7,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_attention,45,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,0.7305296890651838,0.874,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
