run,variant,seed,graph_id,error_type,score,threshold,true_label,protected_reentrancy_like,top_functions
all_scope,rule_suppression,46,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",false_positive,0.7546619395284664,0.59,0,1,drain|drainERC20|drainShare
all_scope,rule_suppression,46,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,false_positive,0.8468336297012405,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYOKLGSwap,false_positive,0.7478419664374404,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,false_positive,0.7958119678278177,0.59,0,1,fundSendToDestinationGas|receiveTokensFromSource|refundTokensFromSource|sendTokensToDestination|withdrawTokens
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAirdropper,false_positive,0.7505225357155239,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,false_positive,0.8410556224876202,0.59,0,1,_harvestTokens|emergencyUnstake|removeStakeableTokens|stakeTokens|unstakeTokens
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,false_positive,0.7993357804340289,0.59,0,1,addAccount|bulkAddAccounts
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,false_positive,0.6397242445466155,0.59,0,1,pay
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,false_positive,0.8849830474434086,0.59,0,1,depositDividends|setBoostContract|setBoostMultiplierContract|unstake
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,false_positive,0.8770683357624477,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwap,false_positive,0.8283687196404338,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,false_positive,0.7657375358039747,0.59,0,1,addPlot|loanPlot|removePlot
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGProduct,false_positive,0.7505225357155239,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,false_positive,0.8579190606218935,0.59,0,1,closeRaffleAndRefund|enterRaffle
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::RollupProcessor,false_positive,0.6086432993832324,0.59,0,1,processAsyncDefiInteraction
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,false_negative,0.2095706304404307,0.59,1,1,unwrapETH|wrapETH
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::ElementBridge,false_positive,0.7285901913511467,0.59,0,1,finalise
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,false_positive,0.9099630834817984,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TenderSwap,false_positive,0.6704217138104454,0.59,0,1,addLiquidity|initialize|removeLiquidity|removeLiquidityImbalance|removeLiquidityOneToken
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,false_positive,0.7851255267511483,0.59,0,1,_initialize|_unstake|deposit|unstake
all_scope,rule_suppression,46,FORGE::vfp_00220::LiquidityPenaltyHook,false_positive,0.8357735990646303,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,false_positive,0.6651952396113201,0.59,0,1,_withdraw|activate|sync
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,false_positive,0.7292195737280089,0.59,0,0,
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::ClaimsTokenERC20Extension,false_positive,0.5959669580276457,0.59,0,1,withdrawFunds
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,false_negative,0.5866332310351092,0.59,1,1,_adjustTrove
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,false_positive,0.6690655658818843,0.59,0,1,_insert|_remove
all_scope,rule_suppression,46,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,false_positive,0.7062545183268418,0.59,0,0,
all_scope,concat,42,FORGE::vfp_00029::AntiSandwichHook,false_negative,0.7604595454731583,0.776,1,0,
all_scope,concat,42,FORGE::vfp_00058::BasePositionManager,false_positive,0.8029005664060638,0.776,0,0,
all_scope,concat,42,FORGE::vfp_00058::LikwidLendPosition,false_positive,0.8165545097058677,0.776,0,0,
all_scope,concat,42,FORGE::vfp_00260::Router_Adapter,false_negative,0.5887064176520693,0.776,1,0,
all_scope,concat,42,FORGE::vfp_00126::HubPool,false_positive,0.8076137397906735,0.776,0,1,addLiquidity|claimProtocolFeesCaptured|disputeRootBundle|emergencyDeleteProposal|enableL1TokenForLiquidityProvision
all_scope,concat,42,FORGE::vfp_00288::DelegationMetaSwapAdapter,false_negative,0.6510089744271894,0.776,1,1,swapTokens
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,false_negative,0.7002863200187118,0.776,1,0,
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,false_positive,0.8260855109036266,0.776,0,1,add|deposit|emergencyWithdraw|withdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,false_positive,0.7792322959162744,0.776,0,1,_borrow|ctokenBorrow|ctokenDeposit|ctokenRepayBorrow|ctokenWithdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,false_positive,0.7792322959162744,0.776,0,1,_borrow|ctokenBorrow|ctokenWithdraw|emergencyRepay|getBorrowId
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,false_negative,0.5222396658300842,0.776,1,1,checkDepositLimit|checkLiquidationLimit
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,false_negative,0.7641524722451541,0.776,1,1,_deposit|withdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,false_positive,0.8327695941600091,0.776,0,1,add|governanceRecoverUnsupported|withdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,false_positive,0.8324457453160456,0.776,0,1,run
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,false_negative,0.6314631079559473,0.776,1,1,refill|withdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,false_positive,0.7958031345340165,0.776,0,1,bid|claimTokens|finalizeAuction|setup
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,false_negative,0.2974850398280577,0.776,1,1,_withdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,false_negative,0.43282667200674996,0.776,1,1,withdraw
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,false_negative,0.2521075472475557,0.776,1,0,
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,false_positive,0.7812820638519592,0.776,0,1,deposit|initialDeposit|invest|liquidate|profit
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,false_negative,0.5612257275339009,0.776,1,1,lock|unlock
all_scope,concat,42,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",false_negative,0.3892412102703416,0.776,1,1,_authorizeUpgrade|_setAdmin|_setBeacon|_setImplementation|mintBatchEdition
all_scope,concat,42,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",false_positive,0.7916990935215203,0.776,0,1,drain|drainERC20
all_scope,concat,42,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",false_positive,0.7916990935215203,0.776,0,1,drain|drainERC20
all_scope,concat,42,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",false_positive,0.8328980843525499,0.776,0,1,drain|drainERC20|drainShare
all_scope,concat,42,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,false_positive,0.7946512394837035,0.776,0,0,
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,false_positive,0.7841093476751304,0.776,0,1,fundSendToDestinationGas|receiveTokensFromSource|refundTokensFromSource|sendTokensToDestination|withdrawTokens
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,false_positive,0.8537757838100031,0.776,0,1,_harvestTokens|emergencyUnstake|removeStakeableTokens|stakeTokens|unstakeTokens
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,false_negative,0.7348279995541095,0.776,1,1,createLocker|withdrawLockedTokens
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,false_positive,0.8590541152474365,0.776,0,1,depositDividends|setBoostContract|setBoostMultiplierContract|unstake
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,false_positive,0.8471938609184855,0.776,0,1,closeRaffleAndRefund|enterRaffle
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,false_negative,0.5030418110132009,0.776,1,1,unwrapETH|wrapETH
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::ElementBridge,false_positive,0.8435008367969224,0.776,0,1,finalise
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,false_negative,0.6651777700347908,0.776,1,1,_initialize|_stake|_unstake|deposit|unstake
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Livepeer,false_negative,0.7312046424065225,0.776,1,1,_initialize|_stake|_unstake|deposit|unstake
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Graph,false_negative,0.7393106859613915,0.776,1,1,_initialize|_unstake|deposit|unstake
all_scope,concat,42,FORGE::vfp_00220::AntiSandwichHook,false_negative,0.7607564406798766,0.776,1,0,
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,false_positive,0.7836092725649598,0.776,0,1,_withdraw|activate|sync
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::GnosisSafe,false_positive,0.8157899198997207,0.776,0,1,checkSignatures
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,false_negative,0.7660781207956462,0.776,1,1,_requireLUSDBalanceCoversRedemption|_updateSystemSnapshots_excludeCollRemainder|batchLiquidateTroves
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,false_negative,0.6365769573929169,0.776,1,1,_adjustTrove
all_scope,concat,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,false_positive,0.8414046448180622,0.776,0,1,_insert|_remove
all_scope,concat,43,FORGE::vfp_00058::BasePositionManager,false_positive,0.7577137565281842,0.639,0,0,
all_scope,concat,43,FORGE::vfp_00058::LikwidLendPosition,false_positive,0.8573620694572605,0.639,0,0,
all_scope,concat,43,FORGE::vfp_00260::Arbitrum_Adapter,false_positive,0.7953707118105665,0.639,0,0,
all_scope,concat,43,FORGE::vfp_00260::Ovm_WithdrawalHelper,false_positive,0.6516989313727583,0.639,0,0,
all_scope,concat,43,FORGE::vfp_00260::Optimism_Adapter,false_positive,0.6533160614011592,0.639,0,0,
all_scope,concat,43,FORGE::vfp_00126::HubPool,false_positive,0.8171772991960626,0.639,0,1,addLiquidity|claimProtocolFeesCaptured|disputeRootBundle|emergencyDeleteProposal|enableL1TokenForLiquidityProvision
all_scope,concat,43,FORGE::vfp_00126::Arbitrum_Adapter,false_positive,0.7971775786518178,0.639,0,0,
all_scope,concat,43,FORGE::vfp_00288::DelegationMetaSwapAdapter,false_negative,0.5470524629784101,0.639,1,1,swapTokens
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,false_positive,0.7380301077819779,0.639,0,1,addBox|addStrategy|deposit|depositLPToken|emergencyWithdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,false_positive,0.7091798429215384,0.639,0,1,add|deposit|emergencyWithdraw|withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,false_positive,0.6520697372368928,0.639,0,1,_borrow|ctokenBorrow|ctokenDeposit|ctokenRepayBorrow|ctokenWithdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,false_positive,0.6520697372368928,0.639,0,1,_borrow|ctokenBorrow|ctokenWithdraw|emergencyRepay|getBorrowId
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,false_negative,0.41978894800109906,0.639,1,1,checkDepositLimit|checkLiquidationLimit
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,false_positive,0.682118096429469,0.639,0,1,_deposit|withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBomb,false_positive,0.6506477103189124,0.639,0,1,_deposit|withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombOneCurve,false_positive,0.640275126634071,0.639,0,1,_deposit|withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,false_positive,0.6434713957099858,0.639,0,1,allocateSeigniorage|claimReward|governanceRecoverUnsupported|initialize|stake
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,false_positive,0.7425998325599618,0.639,0,1,add|governanceRecoverUnsupported|withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,false_positive,0.841587433377255,0.639,0,1,run
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LiabilityFactory,false_positive,0.6650930972395701,0.639,0,1,createLiability|createLighthouse|liabilityFinalized
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,false_negative,0.5228427968719583,0.639,1,1,refill|withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,false_positive,0.8009610162143135,0.639,0,1,bid|claimTokens|finalizeAuction|setup
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,false_negative,0.23238292716299497,0.639,1,1,_withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::RollupProcessor,false_positive,0.6399150913856266,0.639,0,1,processAsyncDefiInteraction
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,false_negative,0.36002303779702477,0.639,1,1,withdraw
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,false_negative,0.3758905494823271,0.639,1,0,
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondFactory,false_positive,0.6472202289267384,0.639,0,1,issue
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,false_positive,0.6788958164570477,0.639,0,1,deposit|initialDeposit|invest|liquidate|profit
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,false_negative,0.4792043144896068,0.639,1,1,lock|unlock
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",false_negative,0.29648669968491165,0.639,1,1,_authorizeUpgrade|_setAdmin|_setBeacon|_setImplementation|mintBatchEdition
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",false_positive,0.7438330263737317,0.639,0,1,drain|drainERC20
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",false_positive,0.7438330263737317,0.639,0,1,drain|drainERC20
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",false_positive,0.7147582595530776,0.639,0,1,drain
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",false_positive,0.7147582595530776,0.639,0,1,drain
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",false_positive,0.7147582595530776,0.639,0,1,drain
all_scope,concat,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",false_positive,0.7996822570514739,0.639,0,1,drain|drainERC20|drainShare
all_scope,concat,43,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,false_positive,0.8202120896412937,0.639,0,0,
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYOKLGSwap,false_positive,0.6918421142799746,0.639,0,0,
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,false_positive,0.8020449615260344,0.639,0,1,fundSendToDestinationGas|receiveTokensFromSource|refundTokensFromSource|sendTokensToDestination|withdrawTokens
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,false_positive,0.8434164077680602,0.639,0,1,_harvestTokens|emergencyUnstake|removeStakeableTokens|stakeTokens|unstakeTokens
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,false_positive,0.676256251329546,0.639,0,1,addAccount|bulkAddAccounts
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,false_positive,0.7375205172494318,0.639,0,1,pay
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,false_positive,0.8335534106525246,0.639,0,1,depositDividends|setBoostContract|setBoostMultiplierContract|unstake
all_scope,concat,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,false_positive,0.6986904213508561,0.639,0,0,
