group_kind,group_key,member_count,splits,labels,members,recommended_action
exact_interaction_set_hash,fa99e11c39509f1359ff731167154ae2b1852180aac11b9725fa15337aca1f11,4,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FraxBond_NFT ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::FXBA10000M3 ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxBond_NFT ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FXBA10000M3,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,e823afd68f02275bf279305888b909a1ef96ddf9ed4d8b7eed6eed0d25714530,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::DInterest ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::DInterestWithDepositFee,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,9222e072e5b4b2627403f86f668ad463e1fdbc4a2b2b4436a9e36180c869af64,2,train,0,train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::OneSplitDumper ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::Dumper,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,1e6d657ed000de61c6ea073c7a7c7f301b30eff5a41554251c1e12e8276e0bb5,2,train,0,train:DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::ExposedLeveragedPool ; train:DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::LeveragedPool,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,c628ad8534ec333423ee91976ddd6f2fd8271d757424b0ba261dc0854e632074,2,train,0,train:DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::TestSoloMargin ; train:DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::SoloMargin,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,78921d909d59f978456f3fc6ca643d1076972ae3ce6ff8f506b8ddc4d59de57e,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Reservoir ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Reservoir ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Reservoir,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,173181fab9c6a4b504dabd325d94f9cd20d6e7b6595d5c134c743c266f84984a,4,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20Immutable ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20Delegate ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegateCertora,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,a508460981d406ef99f0304b28519f2e759a7923bb5ef9d0df4598a99e6ae912,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBinance ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBinanceCertora,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,9e89668bb215eba9cecd2e5553bdbff12766a903d58e34c242832d1771b229f3,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Cointroller ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerKovan ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerRopsten,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,23713ad887048b60addbc7084a5cb35327f8084d702491c9b7c80228efe3a85e,6,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CanReclaimToken ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::OwnableContract ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::WBTRToken ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::CanReclaimToken ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::OwnableContract ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::WBTAToken,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,0c2e5a19564d1f68db51795edde71b6ed7929a96cec9538fe785b0d5e43b2dae,4,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20Scenario ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CEvil ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegateScenario ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegateScenarioExtra,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,8ac7da97ea985d02594d45a40164074b8673cb4dd80adf5db0bb5130c82f22fc,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegatorCertora ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20DelegatorCertora ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::CErc20DelegatorCertora,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,78a13e0a2d3092aa486fbaac1e75a4ce8a30ecf128e1d208570b6e0fd146c3a2,4,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GemJoin ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::GemJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::GemJoin,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,8962cca7cf76c1b04bf08e01265a49b78fc7bf3006c3ab37f9c7febe8573a95e,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::ETHJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::ETHJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::ETHJoin,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,699e07e5cc4678378cfb24f5f2862c69f6924647a9517e110c7680b08aea294d,4,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::DaiJoin ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::DaiJoin,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,de2ff9b2bdefbea80026553698185e992d069a429d90c44d5dbd9614cfc5bf68,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Pot ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Pot ; train:DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Pot,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,e17100050ef678ef25b84ffe2d94c61528b8c0d6a15cd8d41ad2a79f2430292c,4,test|train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Timelock ; train:DAPP::DAppSCAN-source/contracts/QuillAudits-Bond Appetit-Bond Appetit/bondappetit-protocol-355180f0aca0b29d60d808f761052956b7a3a159::Timelock ; train:DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::Timelock ; test:DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::Timelock,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,ac3f4c999c64a7f83761bbb752e33efca73a6b0a58789683a57c38df52d1e9fc,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkCrypto ; train:DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::MorkDarkCrypto,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,703c8c517a0cef662cff53c65b715d736b7524a7c1b24406ff77240576e6f770,3,train,0,train:DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SkyweaverCurrencies ; train:DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SkyweaverAssets ; train:DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SWSupplyManager,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,968f78fd3ee15925ac65afe52055d50fff6dc121e25d5f3bb6b9e7eee79697e5,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SyrupBar ; train:DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::SyrupBar ; train:DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::SyrupBar,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,03fbaa6f909dd74775cb6abdb15edd790da003c9ce2b7f54236c83b6d62afebf,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerG5 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerScenarioG5,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,e56ea6c4a438eacb4ec85812d2262bbf8668c902495f9d0f34ec55d32755715a,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABNB ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABNBCertora,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,4210631daeb084b773358c98679dc31a83bea352d44aeac968ee486cf3ab7aaf,4,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20Immutable ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20Delegate ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20DelegateCertora,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,a7c9509c1bc0b56dc4afd18b902c4bec2a9abd2c2340e1bdb18a675f44100a8e,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerG2 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerScenarioG2,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,a0449c46fcbfb557acf6504eed659c2008b900347242f11dd3938f6b86cbde57,3,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::Comptroller ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerKovan ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerRopsten,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,5b12ffe99e16bd1e14a1c8c67730d2d4334e52ed3de05029d8bca45d79096457,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerG3 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerScenarioG3,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,76c482625f19c18bef313f1340876da1b6fe62376d21334b856d8242daee79ee,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerG4 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerScenarioG4,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,dbf9ab93fd459095b5f57c11572517fe8fa52c8f90ede3c8bc5331cd7f81a833,2,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerG6 ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ComptrollerScenarioG6,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,7032c843a8b868859fe1ebf4c66482aec96a933d3bf98048009d7beabbaef7e1,4,train,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20Scenario ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::CEvil ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20DelegateScenario ; train:DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::ABep20DelegateScenarioExtra,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,e3c20de415a8776adb5fec3e2b559017fd4c9b0fca87ba08f156330673b219db,7,train,0,train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::ERC20Base ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::CRV ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::WBTC ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::USDT ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::StdERC20 ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::USDC ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::TestERC20,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,7e17e79f3c8784e0de8f364a1e913077752606fed3eb309505e38ebbef15d2ed,2,train,0,train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::hack2eth ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::hack2,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,778498a13c55998e90c8764ad8adb52b0e7e85b9408ab25dfa52b36f181fae0b,2,train,0,train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::AlusdPoolV2 ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::LusdPool,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,183822a0dca935c10ad3c4a3a489e50710f27d9d52773f69c8644ca8b0f88c75,2,train,0,train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::YPool ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::BUSDPool,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,eadebe78399e47f88a969160fa46dfe6f5da9aea9d71c2cafae14bd7026a9077,2,train,0,train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::TbtcPool ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::BbtcPool,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,a12ebe2668443dff9e3a0ef029ddafd0f98981baa2b003f272c4a1b6c45477ec,2,train,0,train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::StethPool ; train:DAPP::DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7::SethPool,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,a4170a1e4bf5c2fba0e35930ac0e79b9d7a6b23c6906f24d1251100ccf709c3f,2,train|val,0,train:DAPP::DAppSCAN-source/contracts/PeckShield-MilkySwap/milkyswap-59f163e9959cf8bae4a521a9648219b553312e07::UniswapV2Factory ; val:DAPP::DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63::UniswapV2Factory,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,5d162c4fce02b519ba2b2b34be3ba049f6ae116ae51e8bef25751bb49465d50d,2,train,0,"train:DAPP::DAppSCAN-source/contracts/PeckShield-MilkySwap/milkyswap-59f163e9959cf8bae4a521a9648219b553312e07::UniswapV2Router02 ; train:DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::UniswapV2Router02",same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,5d320e30ffdf5f460d8ca9ef63a0cd7ff63ae71cb241b77e47303ab379a94748,15,train,0,train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::ConstantOracle ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::CoreRef ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::Incentivized ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::RateLimited ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::RateLimitedMinter ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::PCVDeposit ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::OptimisticTimelock ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::FeiTimedMinter ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::TestOldRatioPCVController ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::RatioPCVController ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::PCVSplitter ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::StaticPCVDepositWrapper ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::WethPCVDeposit ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::BaseBalancerPoolManager ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::WeightedBalancerPoolManager,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,0e7c4adbe95e91ef6b5958cc6737238c90d52b47d948c9443dd9377b357d79e6,2,train,0,train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::OracleRef ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::EthReserveStabilizer,same_split_or_merge; quarantine_if_labels_conflict
exact_interaction_set_hash,9de38a486b6c79a0f2cdb92862fe08526f52b8b571d87aa44dc8f56c9515ffc3,2,train,0,train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::Decimal ; train:DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::Decimal,same_split_or_merge; quarantine_if_labels_conflict
