split,contract_id,source_path,function_name,source_span,interaction_id,review_priority,predicted_score,current_label,proposed_cleaned_label,vulnerability_type,safety_features_present,risk_evidence,protection_evidence,short_explanation,confidence,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,review_source
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ConverterRegistryData,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterRegistryData.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterRegistryData.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.6550351248451848,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::RebalancingSetTokenFactory,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/tokens/RebalancingSetTokenFactory.sol,createSet,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/tokens/RebalancingSetTokenFactory.sol#L131-L189,i:createSet,top50_most_ambiguous|top50_weak_or_no_safety,0.6484817065745166,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call,,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L31: address startingSet = _components[0];,L13: require(,"1: function createSet(\n2:         address[] calldata _components,\n3:         uint256[] calldata _units,\n4:         uint256 _naturalUnit,\n5:         bytes32 _name,\n6:         bytes32 _symbol,\n7:         bytes calldata _callData\n8:     )\n9:         external\n10:         returns (address)\n11:     {\n12:         // Expecting caller to be Core\n13:         require(\n14:             msg.sender == core,",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::TLMModule,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/modules/TLMModule.sol,register,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/modules/TLMModule.sol#L43-L64,i:register,top50_most_ambiguous|top50_weak_or_no_safety,0.6304955750646852,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call,,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L5: DataTypes.Series memory series = cauldron.series(seriesId);,"L4: require(address(this) == address(tlmModule), ""No delegatecall"");","1: function register(bytes6 seriesId, bytes32 ilk)\n2:         external\n3:     {\n4:         require(address(this) == address(tlmModule), ""No delegatecall"");\n5:         DataTypes.Series memory series = cauldron.series(seriesId);\n6:         IFYToken fyToken = series.fyToken;\n7:         require (fyToken != IFYToken(address(0)), ""Series not found"");\n8: \n9:         // Check the maturity and ilk match\n10:         (address gemJoin,) = tlm.ilks(ilk);\n11:         require (gemJoin != address(0), ""Ilk not found"");\n12: \n13:         require(\n14:             address(AuthGemJoinAbstract(gemJoin).gem()) == address(fyToken),",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::InterestRateBallot,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/InterestRateBallot.sol,cast,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/InterestRateBallot.sol#L81-L120,i:cast,top50_most_ambiguous|top50_weak_or_no_safety,0.5977540348029383,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call|contract_inheritance_modifier_summary,,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L4: IVotingEscrow.LockedBalance memory lockedBalance =,"L2: require(option < maxOption, ""Invalid option"");","1: function cast(uint256 option) external {\n2:         require(option < maxOption, ""Invalid option"");\n3: \n4:         IVotingEscrow.LockedBalance memory lockedBalance =\n5:             votingEscrow.getLockedBalance(msg.sender);\n6:         Voter memory voter = voters[msg.sender];\n7:         uint256 weight = getWeight(option);\n8:         require(lockedBalance.amount > 0, ""Zero value"");\n9: \n10:         // update scheduled unlock\n11:         scheduledUnlock[voter.unlockTime] = scheduledUnlock[voter.unlockTime].sub(voter.amount);\n12:         scheduledUnlock[lockedBalance.unlockTime] = scheduledUnlock[lockedBalance.unlockTime].add(\n13:             lockedBalance.amount\n14:         );",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::FujiERC1155,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiERC1155.sol,addInitializeAsset,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiERC1155.sol#L275-L291,i:addInitializeAsset,top50_most_ambiguous,0.5570661980406104,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|contract_inheritance_modifier_summary,state update after external call,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L9: assetIDs[_type][_addr] = qtyOfManagedAssets;,"L7: require(assetIDs[_type][_addr] == 0, Errors.VL_ASSET_EXISTS);","1: function addInitializeAsset(AssetType _type, address _addr)\n2:     external\n3:     override\n4:     onlyPermit\n5:     returns (uint64)\n6:   {\n7:     require(assetIDs[_type][_addr] == 0, Errors.VL_ASSET_EXISTS);\n8: \n9:     assetIDs[_type][_addr] = qtyOfManagedAssets;\n10:     assetIDtype[qtyOfManagedAssets] = _type;\n11: \n12:     //Initialize the liquidity Index\n13:     indexes[qtyOfManagedAssets] = WadRayMath.ray();\n14:     qtyOfManagedAssets++;",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::StablePool,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/pools/stable/StablePool.sol,_onInitializePool,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/pools/stable/StablePool.sol#L82-L101,i:_onInitializePool,top50_most_ambiguous,0.5450471719599064,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|contract_inheritance_modifier_summary,state update after external call,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L7: StablePool.JoinKind kind = userData.joinKind();,"L8: require(kind == StablePool.JoinKind.INIT, ""UNINITIALIZED"");","1: function _onInitializePool(\n2:         bytes32,\n3:         address,\n4:         address,\n5:         bytes memory userData\n6:     ) internal override returns (uint256, uint256[] memory) {\n7:         StablePool.JoinKind kind = userData.joinKind();\n8:         require(kind == StablePool.JoinKind.INIT, ""UNINITIALIZED"");\n9: \n10:         uint256[] memory amountsIn = userData.initialAmountsIn();\n11:         InputHelpers.ensureInputLengthMatch(amountsIn.length, _totalTokens);\n12:         _upscaleArray(amountsIn, _scalingFactors());\n13: \n14:         uint256 invariantAfterJoin = StableMath._invariant(_amp, amountsIn);",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ConverterRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterRegistry.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterRegistry.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.5394217872250124,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::TestConverterRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestConverterRegistry.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestConverterRegistry.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.53086135238325,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::TwoTokenPoolsBalance,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/balances/TwoTokenPoolsBalance.sol,_getTwoTokenPoolSharedBalances,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/balances/TwoTokenPoolsBalance.sol#L183-L210,i:_getTwoTokenPoolSharedBalances,top50_most_ambiguous|top50_weak_or_no_safety,0.49175412005213875,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call,,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,"L15: bytes32 pairHash = _getTwoTokenPairHash(tokenA, tokenB);","L24: require(exists, ""TOKEN_NOT_REGISTERED"");","1: function _getTwoTokenPoolSharedBalances(\n2:         bytes32 poolId,\n3:         IERC20 tokenX,\n4:         IERC20 tokenY\n5:     )\n6:         internal\n7:         view\n8:         returns (\n9:             bytes32 balanceA,\n10:             bytes32 balanceB,\n11:             TwoTokenPoolBalances storage poolBalances\n12:         )\n13:     {\n14:         (IERC20 tokenA, IERC20 tokenB) = _sortTwoTokens(tokenX, tokenY);",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ConverterUpgrader,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterUpgrader.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterUpgrader.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.406805591464697,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ConversionPathFinder,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/ConversionPathFinder.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/ConversionPathFinder.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.3701603693300336,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539::CollateralPoolPartitionValidator,DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/partitions/CollateralPoolPartitionValidator.sol,tokensToPartitionToValidate,DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/partitions/CollateralPoolPartitionValidator.sol#L66-L88,i:tokensToPartitionToValidate,top50_most_ambiguous|top50_weak_or_no_safety,0.36622032033642593,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call|contract_inheritance_modifier_summary,,require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,,"L11: require(msg.sender == address(amp), ""Hook must be called by amp"");","1: function tokensToPartitionToValidate(\n2:         bytes4, /* functionSig */\n3:         bytes32 _toPartition,\n4:         address, /* operator */\n5:         address, /* from */\n6:         address _to,\n7:         uint256, /* value */\n8:         bytes calldata, /* _data */\n9:         bytes calldata /* operatorData */\n10:     ) external override {\n11:         require(msg.sender == address(amp), ""Hook must be called by amp"");\n12: \n13:         (, , address toPartitionOwner) = _splitPartition(_toPartition);\n14: ",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::BancorX,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/bancorx/BancorX.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/bancorx/BancorX.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.34376081894243254,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::ACLTrait,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ACLTrait.sol,pause,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ACLTrait.sol#L34-L40,i:pause,top50_most_ambiguous,0.3086289491124546,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary,,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,,L2: require( | function pause() external,"1: function pause() external {\n2:         require(\n3:             _acl.isPausableAdmin(msg.sender),\n4:             Errors.ACL_CALLER_NOT_PAUSABLE_ADMIN\n5:         ); // T:[ACLT-1]\n6:         _pause();\n7:     }",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::ContractsRegister,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol,pause,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol#L34-L40,i:pause,top50_most_ambiguous,0.3086289491124546,0,wrong_scope_or_other_vulnerability,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary,,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,,L2: require( | function pause() external,"1: function pause() external {\n2:         require(\n3:             _acl.isPausableAdmin(msg.sender),\n4:             Errors.ACL_CALLER_NOT_PAUSABLE_ADMIN\n5:         ); // T:[ACLT-1]\n6:         _pause();\n7:     }",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ContractRegistryClient,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/utility/ContractRegistryClient.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/utility/ContractRegistryClient.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.2917815631507048,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::TestContractRegistryClient,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestContractRegistryClient.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestContractRegistryClient.sol#L56-L74,i:updateRegistry,top50_most_ambiguous,0.2917174572722561,0,wrong_scope_or_other_vulnerability,reentrancy,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,state update after external call,owner/access-control signal | require/assert/revert guard before call,"No clear external call line or call member is available, so this is not suitable as reentrancy supervision.",medium,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",phase1b_packet
